Date,Date,fear_greed,fg_ma7,fg_ma14,fg_change,fg_change7,fg_extreme_fear,fg_extreme_greed
3613,2020-06-09,52.0,52.57142857142857,50.07142857142857,-1.0,-4.0,0.0,0.0
3614,2020-06-10,54.0,53.42857142857143,51.142857142857146,2.0,6.0,0.0,0.0
3615,2020-06-11,52.0,53.142857142857146,51.92857142857143,-2.0,-2.0,0.0,0.0
3616,2020-06-12,38.0,51.0,51.21428571428572,-14.0,-15.0,0.0,0.0
3617,2020-06-13,38.0,48.71428571428572,50.5,0.0,-16.0,0.0,0.0
3618,2020-06-14,40.0,46.71428571428572,49.71428571428572,2.0,-14.0,0.0,0.0
3619,2020-06-15,37.0,44.42857142857143,48.785714285714285,-3.0,-16.0,0.0,0.0
3620,2020-06-16,39.0,42.57142857142857,47.57142857142857,2.0,-13.0,0.0,0.0
3621,2020-06-17,38.0,40.285714285714285,46.85714285714285,-1.0,-16.0,0.0,0.0
3622,2020-06-18,40.0,38.57142857142857,45.85714285714285,2.0,-12.0,0.0,0.0
3623,2020-06-19,39.0,38.71428571428572,44.85714285714285,-1.0,1.0,0.0,0.0
3624,2020-06-20,38.0,38.71428571428572,43.71428571428572,-1.0,0.0,0.0,0.0
3625,2020-06-21,37.0,38.285714285714285,42.5,-1.0,-3.0,0.0,0.0
3626,2020-06-22,38.0,38.42857142857143,41.42857142857143,1.0,1.0,0.0,0.0
3627,2020-06-23,41.0,38.71428571428572,40.642857142857146,3.0,2.0,0.0,0.0
3628,2020-06-24,50.0,40.42857142857143,40.35714285714285,9.0,12.0,0.0,0.0
3629,2020-06-25,43.0,40.85714285714285,39.71428571428572,-7.0,3.0,0.0,0.0
3630,2020-06-26,40.0,41.0,39.85714285714285,-3.0,1.0,0.0,0.0
3631,2020-06-27,43.0,41.71428571428572,40.21428571428572,3.0,5.0,0.0,0.0
3632,2020-06-28,40.0,42.142857142857146,40.21428571428572,-3.0,3.0,0.0,0.0
3633,2020-06-29,41.0,42.57142857142857,40.5,1.0,3.0,0.0,0.0
3634,2020-06-30,44.0,43.0,40.85714285714285,3.0,3.0,0.0,0.0
3635,2020-07-01,42.0,41.85714285714285,41.142857142857146,-2.0,-8.0,0.0,0.0
3636,2020-07-02,42.0,41.71428571428572,41.285714285714285,0.0,-1.0,0.0,0.0
3637,2020-07-03,41.0,41.85714285714285,41.42857142857143,-1.0,1.0,0.0,0.0
3638,2020-07-04,40.0,41.42857142857143,41.57142857142857,-1.0,-3.0,0.0,0.0
3639,2020-07-05,38.0,41.142857142857146,41.642857142857146,-2.0,-2.0,0.0,0.0
3640,2020-07-06,40.0,41.0,41.785714285714285,2.0,-1.0,0.0,0.0
3641,2020-07-07,43.0,40.85714285714285,41.92857142857143,3.0,-1.0,0.0,0.0
3642,2020-07-08,44.0,41.142857142857146,41.5,1.0,2.0,0.0,0.0
3643,2020-07-09,44.0,41.42857142857143,41.57142857142857,0.0,2.0,0.0,0.0
3644,2020-07-10,41.0,41.42857142857143,41.642857142857146,-3.0,0.0,0.0,0.0
3645,2020-07-11,44.0,42.0,41.71428571428572,3.0,4.0,0.0,0.0
3646,2020-07-12,41.0,42.42857142857143,41.785714285714285,-3.0,3.0,0.0,0.0
3647,2020-07-13,43.0,42.85714285714285,41.92857142857143,2.0,3.0,0.0,0.0
3648,2020-07-14,43.0,42.85714285714285,41.85714285714285,0.0,0.0,0.0,0.0
3649,2020-07-15,44.0,42.85714285714285,42.0,1.0,0.0,0.0,0.0
3650,2020-07-16,43.0,42.71428571428572,42.07142857142857,-1.0,-1.0,0.0,0.0
3651,2020-07-17,41.0,42.71428571428572,42.07142857142857,-2.0,0.0,0.0,0.0
3652,2020-07-18,44.0,42.71428571428572,42.35714285714285,3.0,0.0,0.0,0.0
3653,2020-07-19,41.0,42.71428571428572,42.57142857142857,-3.0,0.0,0.0,0.0
3654,2020-07-20,44.0,42.85714285714285,42.85714285714285,3.0,1.0,0.0,0.0
3655,2020-07-21,44.0,43.0,42.92857142857143,0.0,1.0,0.0,0.0
3656,2020-07-22,50.0,43.85714285714285,43.35714285714285,6.0,6.0,0.0,0.0
3657,2020-07-23,55.0,45.57142857142857,44.142857142857146,5.0,12.0,0.0,0.0
3658,2020-07-24,53.0,47.285714285714285,45.0,-2.0,12.0,0.0,0.0
3659,2020-07-25,55.0,48.85714285714285,45.785714285714285,2.0,11.0,0.0,0.0
3660,2020-07-26,55.0,50.85714285714285,46.785714285714285,0.0,14.0,0.0,0.0
3661,2020-07-27,58.0,52.85714285714285,47.85714285714285,3.0,14.0,0.0,0.0
3662,2020-07-28,76.0,57.42857142857143,50.21428571428572,18.0,32.0,0.0,1.0
3663,2020-07-29,71.0,60.42857142857143,52.142857142857146,-5.0,21.0,0.0,0.0
3664,2020-07-30,76.0,63.42857142857143,54.5,5.0,21.0,0.0,1.0
3665,2020-07-31,75.0,66.57142857142857,56.92857142857143,-1.0,22.0,0.0,0.0
3666,2020-08-01,75.0,69.42857142857143,59.142857142857146,0.0,20.0,0.0,0.0
3667,2020-08-02,80.0,73.0,61.92857142857143,5.0,25.0,0.0,1.0
3668,2020-08-03,75.0,75.42857142857143,64.14285714285714,-5.0,17.0,0.0,0.0
3669,2020-08-04,72.0,74.85714285714286,66.14285714285714,-3.0,-4.0,0.0,0.0
3670,2020-08-05,75.0,75.42857142857143,67.92857142857143,3.0,4.0,0.0,0.0
3671,2020-08-06,79.0,75.85714285714286,69.64285714285714,4.0,3.0,0.0,1.0
3672,2020-08-07,77.0,76.14285714285714,71.35714285714286,-2.0,2.0,0.0,1.0
3673,2020-08-08,77.0,76.42857142857143,72.92857142857143,0.0,2.0,0.0,1.0
3674,2020-08-09,79.0,76.28571428571429,74.64285714285714,2.0,-1.0,0.0,1.0
3675,2020-08-10,78.0,76.71428571428571,76.07142857142857,-1.0,3.0,0.0,1.0
3676,2020-08-11,84.0,78.42857142857143,76.64285714285714,6.0,12.0,0.0,1.0
3677,2020-08-12,75.0,78.42857142857143,76.92857142857143,-9.0,0.0,0.0,0.0
3678,2020-08-13,75.0,77.85714285714286,76.85714285714286,0.0,-4.0,0.0,0.0
3679,2020-08-14,78.0,78.0,77.07142857142857,3.0,1.0,0.0,1.0
3680,2020-08-15,79.0,78.28571428571429,77.35714285714286,1.0,2.0,0.0,1.0
3681,2020-08-16,82.0,78.71428571428571,77.5,3.0,3.0,0.0,1.0
3682,2020-08-17,83.0,79.42857142857143,78.07142857142857,1.0,5.0,0.0,1.0
3683,2020-08-18,82.0,79.14285714285714,78.78571428571429,-1.0,-2.0,0.0,1.0
3684,2020-08-19,80.0,79.85714285714286,79.14285714285714,-2.0,5.0,0.0,1.0
3685,2020-08-20,75.0,79.85714285714286,78.85714285714286,-5.0,0.0,0.0,0.0
3686,2020-08-21,81.0,80.28571428571429,79.14285714285714,6.0,3.0,0.0,1.0
3687,2020-08-22,78.0,80.14285714285714,79.21428571428571,-3.0,-1.0,0.0,1.0
3688,2020-08-23,76.0,79.28571428571429,79.0,-2.0,-6.0,0.0,1.0
3689,2020-08-24,78.0,78.57142857142857,79.0,2.0,-5.0,0.0,1.0
3690,2020-08-25,75.0,77.57142857142857,78.35714285714286,-3.0,-7.0,0.0,0.0
3691,2020-08-26,76.0,77.0,78.42857142857143,1.0,-4.0,0.0,1.0
3692,2020-08-27,75.0,77.0,78.42857142857143,-1.0,0.0,0.0,0.0
3693,2020-08-28,74.0,76.0,78.14285714285714,-1.0,-7.0,0.0,0.0
3694,2020-08-29,79.0,76.14285714285714,78.14285714285714,5.0,1.0,0.0,1.0
3695,2020-08-30,75.0,76.0,77.64285714285714,-4.0,-1.0,0.0,0.0
3696,2020-08-31,75.0,75.57142857142857,77.07142857142857,0.0,-3.0,0.0,0.0
3697,2020-09-01,75.0,75.57142857142857,76.57142857142857,0.0,0.0,0.0,0.0
3698,2020-09-02,83.0,76.57142857142857,76.78571428571429,8.0,7.0,0.0,1.0
3699,2020-09-03,79.0,77.14285714285714,77.07142857142857,-4.0,4.0,0.0,1.0
3700,2020-09-04,40.0,72.28571428571429,74.14285714285714,-39.0,-34.0,0.0,0.0
3701,2020-09-05,41.0,66.85714285714286,71.5,1.0,-38.0,0.0,0.0
3702,2020-09-06,41.0,62.0,69.0,0.0,-34.0,0.0,0.0
3703,2020-09-07,41.0,57.142857142857146,66.35714285714286,0.0,-34.0,0.0,0.0
3704,2020-09-08,41.0,52.285714285714285,63.92857142857143,0.0,-34.0,0.0,0.0
3705,2020-09-09,38.0,45.85714285714285,61.21428571428572,-3.0,-45.0,0.0,0.0
3706,2020-09-10,38.0,40.0,58.57142857142857,0.0,-41.0,0.0,0.0
3707,2020-09-11,41.0,40.142857142857146,56.21428571428572,3.0,1.0,0.0,0.0
3708,2020-09-12,41.0,40.142857142857146,53.5,0.0,0.0,0.0,0.0
3709,2020-09-13,38.0,39.71428571428572,50.85714285714285,-3.0,-3.0,0.0,0.0
3710,2020-09-14,39.0,39.42857142857143,48.285714285714285,1.0,-2.0,0.0,0.0
3711,2020-09-15,47.0,40.285714285714285,46.285714285714285,8.0,6.0,0.0,0.0
3712,2020-09-16,43.0,41.0,43.42857142857143,-4.0,5.0,0.0,0.0
3713,2020-09-17,48.0,42.42857142857143,41.21428571428572,5.0,10.0,0.0,0.0
3714,2020-09-18,49.0,43.57142857142857,41.85714285714285,1.0,8.0,0.0,0.0
3715,2020-09-19,48.0,44.57142857142857,42.35714285714285,-1.0,7.0,0.0,0.0
3716,2020-09-20,52.0,46.57142857142857,43.142857142857146,4.0,14.0,0.0,0.0
3717,2020-09-21,48.0,47.85714285714285,43.642857142857146,-4.0,9.0,0.0,0.0
3718,2020-09-22,39.0,46.71428571428572,43.5,-9.0,-8.0,0.0,0.0
3719,2020-09-23,43.0,46.71428571428572,43.85714285714285,4.0,0.0,0.0,0.0
3720,2020-09-24,39.0,45.42857142857143,43.92857142857143,-4.0,-9.0,0.0,0.0
3721,2020-09-25,46.0,45.0,44.285714285714285,7.0,-3.0,0.0,0.0
3722,2020-09-26,45.0,44.57142857142857,44.57142857142857,-1.0,-3.0,0.0,0.0
3723,2020-09-27,47.0,43.85714285714285,45.21428571428572,2.0,-5.0,0.0,0.0
3724,2020-09-28,43.0,43.142857142857146,45.5,-4.0,-5.0,0.0,0.0
3725,2020-09-29,45.0,44.0,45.35714285714285,2.0,6.0,0.0,0.0
3726,2020-09-30,49.0,44.85714285714285,45.785714285714285,4.0,6.0,0.0,0.0
3727,2020-10-01,45.0,45.71428571428572,45.57142857142857,-4.0,6.0,0.0,0.0
3728,2020-10-02,41.0,45.0,45.0,-4.0,-5.0,0.0,0.0
3729,2020-10-03,40.0,44.285714285714285,44.42857142857143,-1.0,-5.0,0.0,0.0
3730,2020-10-04,42.0,43.57142857142857,43.71428571428572,2.0,-5.0,0.0,0.0
3731,2020-10-05,42.0,43.42857142857143,43.285714285714285,0.0,-1.0,0.0,0.0
3732,2020-10-06,47.0,43.71428571428572,43.85714285714285,5.0,2.0,0.0,0.0
3733,2020-10-07,43.0,42.85714285714285,43.85714285714285,-4.0,-6.0,0.0,0.0
3734,2020-10-08,46.0,43.0,44.35714285714285,3.0,1.0,0.0,0.0
3735,2020-10-09,48.0,44.0,44.5,2.0,7.0,0.0,0.0
3736,2020-10-10,53.0,45.85714285714285,45.07142857142857,5.0,13.0,0.0,0.0
3737,2020-10-11,55.0,47.71428571428572,45.642857142857146,2.0,13.0,0.0,0.0
3738,2020-10-12,52.0,49.142857142857146,46.285714285714285,-3.0,10.0,0.0,0.0
3739,2020-10-13,56.0,50.42857142857143,47.07142857142857,4.0,9.0,0.0,0.0
3740,2020-10-14,53.0,51.85714285714285,47.35714285714285,-3.0,10.0,0.0,0.0
3741,2020-10-15,56.0,53.285714285714285,48.142857142857146,3.0,10.0,0.0,0.0
3742,2020-10-16,52.0,53.85714285714285,48.92857142857143,-4.0,4.0,0.0,0.0
3743,2020-10-17,56.0,54.285714285714285,50.07142857142857,4.0,3.0,0.0,0.0
3744,2020-10-18,55.0,54.285714285714285,51.0,-1.0,0.0,0.0,0.0
3745,2020-10-19,55.0,54.71428571428572,51.92857142857143,0.0,3.0,0.0,0.0
3746,2020-10-20,56.0,54.71428571428572,52.57142857142857,1.0,0.0,0.0,0.0
3747,2020-10-21,61.0,55.85714285714285,53.85714285714285,5.0,8.0,0.0,0.0
3748,2020-10-22,73.0,58.285714285714285,55.785714285714285,12.0,17.0,0.0,0.0
3749,2020-10-23,74.0,61.42857142857143,57.642857142857146,1.0,22.0,0.0,0.0
3750,2020-10-24,73.0,63.85714285714285,59.07142857142857,-1.0,17.0,0.0,0.0
3751,2020-10-25,76.0,66.85714285714286,60.57142857142857,3.0,21.0,0.0,1.0
3752,2020-10-26,75.0,69.71428571428571,62.21428571428572,-1.0,20.0,0.0,0.0
3753,2020-10-27,61.0,70.42857142857143,62.57142857142857,-14.0,5.0,0.0,0.0
3754,2020-10-28,70.0,71.71428571428571,63.785714285714285,9.0,9.0,0.0,0.0
3755,2020-10-29,67.0,70.85714285714286,64.57142857142857,-3.0,-6.0,0.0,0.0
3756,2020-10-30,74.0,70.85714285714286,66.14285714285714,7.0,0.0,0.0,0.0
3757,2020-10-31,73.0,70.85714285714286,67.35714285714286,-1.0,0.0,0.0,0.0
3758,2020-11-01,72.0,70.28571428571429,68.57142857142857,-1.0,-4.0,0.0,0.0
3759,2020-11-02,71.0,69.71428571428571,69.71428571428571,-1.0,-4.0,0.0,0.0
3760,2020-11-03,71.0,71.14285714285714,70.78571428571429,0.0,10.0,0.0,0.0
3761,2020-11-04,74.0,71.71428571428571,71.71428571428571,3.0,4.0,0.0,0.0
3762,2020-11-05,72.0,72.42857142857143,71.64285714285714,-2.0,5.0,0.0,0.0
3763,2020-11-06,90.0,74.71428571428571,72.78571428571429,18.0,16.0,0.0,1.0
3764,2020-11-07,88.0,76.85714285714286,73.85714285714286,-2.0,15.0,0.0,1.0
3765,2020-11-08,82.0,78.28571428571429,74.28571428571429,-6.0,10.0,0.0,1.0
3766,2020-11-09,90.0,81.0,75.35714285714286,8.0,19.0,0.0,1.0
3767,2020-11-10,90.0,83.71428571428571,77.42857142857143,0.0,19.0,0.0,1.0
3768,2020-11-11,86.0,85.42857142857143,78.57142857142857,-4.0,12.0,0.0,1.0
3769,2020-11-12,87.0,87.57142857142857,80.0,1.0,15.0,0.0,1.0
3770,2020-11-13,89.0,87.42857142857143,81.07142857142857,2.0,-1.0,0.0,1.0
3771,2020-11-14,90.0,87.71428571428571,82.28571428571429,1.0,2.0,0.0,1.0
3772,2020-11-15,86.0,88.28571428571429,83.28571428571429,-4.0,4.0,0.0,1.0
3773,2020-11-16,90.0,88.28571428571429,84.64285714285714,4.0,0.0,0.0,1.0
3774,2020-11-17,86.0,87.71428571428571,85.71428571428571,-4.0,-4.0,0.0,1.0
3775,2020-11-18,91.0,88.42857142857143,86.92857142857143,5.0,5.0,0.0,1.0
3776,2020-11-19,94.0,89.42857142857143,88.5,3.0,7.0,0.0,1.0
3777,2020-11-20,86.0,89.0,88.21428571428571,-8.0,-3.0,0.0,1.0
3778,2020-11-21,91.0,89.14285714285714,88.42857142857143,5.0,1.0,0.0,1.0
3779,2020-11-22,94.0,90.28571428571428,89.28571428571429,3.0,8.0,0.0,1.0
3780,2020-11-23,90.0,90.28571428571428,89.28571428571429,-4.0,0.0,0.0,1.0
3781,2020-11-24,88.0,90.57142857142856,89.14285714285714,-2.0,2.0,0.0,1.0
3782,2020-11-25,94.0,91.0,89.71428571428571,6.0,3.0,0.0,1.0
3783,2020-11-26,93.0,90.85714285714286,90.14285714285714,-1.0,-1.0,0.0,1.0
3784,2020-11-27,86.0,90.85714285714286,89.92857142857143,-7.0,0.0,0.0,1.0
3785,2020-11-28,87.0,90.28571428571428,89.71428571428571,1.0,-4.0,0.0,1.0
3786,2020-11-29,89.0,89.57142857142857,89.92857142857143,2.0,-5.0,0.0,1.0
3787,2020-11-30,88.0,89.28571428571429,89.78571428571429,-1.0,-2.0,0.0,1.0
3788,2020-12-01,95.0,90.28571428571428,90.42857142857144,7.0,7.0,0.0,1.0
3789,2020-12-02,92.0,90.0,90.5,-3.0,-2.0,0.0,1.0
3790,2020-12-03,92.0,89.85714285714286,90.35714285714286,0.0,-1.0,0.0,1.0
3791,2020-12-04,92.0,90.71428571428572,90.78571428571428,0.0,6.0,0.0,1.0
3792,2020-12-05,93.0,91.57142857142856,90.92857142857144,1.0,6.0,0.0,1.0
3793,2020-12-06,95.0,92.42857142857144,91.0,2.0,6.0,0.0,1.0
3794,2020-12-07,94.0,93.28571428571428,91.28571428571428,-1.0,6.0,0.0,1.0
3795,2020-12-08,95.0,93.28571428571428,91.78571428571428,1.0,0.0,0.0,1.0
